year,net_return,turnover,cdi_return,reference_mvo_return
2015,-0.056543535498766395,1.0,0.1313058205754336,-0.03624948856007287
2016,0.23671045510248245,0.6715094392870637,0.1388153105977607,0.1769047486162332
2017,0.2983463750825697,1.44783229040889,0.0948561467820097,0.2981404167335867
2018,0.43448752493994386,1.04037248846092,0.0636703731928327,0.3914624803215542
2019,0.27986406088649024,0.6069034064638531,0.0591568100614796,0.2798251247013356
2020,-0.1457058391232274,0.7173120408721647,0.027325854367195,-0.11757970888821175
2021,-0.02590428169451629,0.6519104958082504,0.0437955007062886,-0.03264951569718409
2022,-0.035778395115014086,0.5326583404047348,0.1229491554605441,-0.0020250972378801587
2023,0.13596689556839517,0.8890754000122719,0.129326575852571,0.13586623192292419
2024,-0.18956678330899343,0.8490688428619437,0.08222592706285,-0.205557541962622
2025,0.1920596226229002,0.897604724506863,0.142092534740571,0.13970403468742812
